Serv Req Acty Create Date Time,Serv Req Acty Completion Dte,Serv Req Acty ID,Serv Req Acty Type,Serv Req Acty Category,Serv Req Acty Status,Serv Req Acty Create User ID,Serv Req Acty Create User Email,Serv Req Acty Create Name Short,Serv Req Acty Create Display Name,Serv Req Acty Workflow Description,Serv Req Acty Workflow Code
04/01/2026 09:11:15,04/01/2026,10000000243622983,WFD,E,C,W992097,iris.irwin@cibc.com,ad\iirwin2,Iris Irwin,Withdraw Funds,SRWFD
04/01/2026 09:11:23,04/01/2026,10000000243622165,PFT,,C,W992098,jake.jones@cibc.com,ad\jjones2,Jake Jones,Process Financial Transaction,SRPFT
04/01/2026 09:11:24,04/01/2026,10000000243622168,CLA,E,C,W992099,kim.king@cibc.com,ad\kking2,Kim King,Close Account,SRCLA
04/01/2026 09:11:36,04/01/2026,10000000243622194,CDC,O,C,W992100,luke.lewis@cibc.com,ad\llewis2,Luke Lewis,Change Debit Card Detail,SRCDC
04/01/2026 09:12:11,04/01/2026,10000000243623060,GEN,O,C,W992101,maya.martin@cibc.com,ad\mmartin2,Maya Martin,Generic Service Request,SRGEN
04/01/2026 09:12:13,04/01/2026,10000000243623065,WFD,E,C,W992102,nick.nelson@cibc.com,ad\nnelson2,Nick Nelson,Withdraw Funds,SRWFD
04/01/2026 09:12:16,04/01/2026,10000000243622278,GEN,O,C,W992103,olive.owens@cibc.com,ad\oowens2,Olive Owens,Generic Service Request,SRGEN
04/01/2026 09:12:23,04/01/2026,10000000243622301,GEN,O,C,W992104,paul.parker@cibc.com,ad\pparker2,Paul Parker,Generic Service Request,SRGEN
04/01/2026 09:12:46,04/01/2026,10000000243623105,GEN,O,C,W992105,quinn.quinn2@cibc.com,ad\qquinn2,Quinn Quinn Jr,Generic Service Request,SRGEN
04/01/2026 09:13:18,04/01/2026,10000000243622430,WFD,O,C,W992047,janet.king@cibc.com,ad\jking,Janet King,Withdraw Funds,SRWFD
04/01/2026 09:14:03,04/01/2026,10000000243623183,WFD,P,C,W992048,keith.lawson@cibc.com,ad\klawson,Keith Lawson,Withdraw Funds,SRWFD
04/01/2026 09:14:04,04/01/2026,10000000243622542,GEN,O,C,W992049,lisa.mitchell@cibc.com,ad\lmitchell,Lisa Mitchell,Generic Service Request,SRGEN
04/01/2026 09:14:30,04/01/2026,10000000243622609,CLA,E,C,W992050,mark.newman@cibc.com,ad\mnewman,Mark Newman,Close Account,SRCLA
04/01/2026 09:14:32,04/01/2026,10000000243622613,GEN,O,C,W992051,nina.olson@cibc.com,ad\nolson,Nina Olson,Generic Service Request,SRGEN
04/01/2026 09:16:16,04/01/2026,10000000243623315,GEN,O,C,W992052,oliver.price@cibc.com,ad\oprice,Oliver Price,Generic Service Request,SRGEN
04/01/2026 09:16:17,04/02/2026,10000000243623317,GEN,O,C,W992053,paula.quinn@cibc.com,ad\pquinn3,Paula Quinn,Generic Service Request,SRGEN
04/01/2026 09:17:12,04/01/2026,10000000243623372,PFT,,C,W992054,raymond.ross@cibc.com,ad\rross,Raymond Ross,Process Financial Transaction,SRPFT
04/01/2026 09:17:16,04/01/2026,10000000243623961,GEN,O,C,W992055,sandra.stone@cibc.com,ad\sstone,Sandra Stone,Generic Service Request,SRGEN
04/01/2026 09:17:29,04/01/2026,10000000243623388,CLA,E,C,W992056,thomas.tucker@cibc.com,ad\ttucker,Thomas Tucker,Close Account,SRCLA
04/01/2026 09:18:02,04/01/2026,10000000243624064,GEN,E,C,W992057,ursula.underwood@cibc.com,ad\uunderwood,Ursula Underwood,Generic Service Request,SRGEN
04/01/2026 09:18:07,04/01/2026,10000000243624088,CLA,E,C,W992058,vincent.vance@cibc.com,ad\vvance,Vincent Vance,Close Account,SRCLA
04/01/2026 09:18:21,04/01/2026,10000000243624137,GEN,O,C,W992059,wanda.walker@cibc.com,ad\wwalker,Wanda Walker,Generic Service Request,SRGEN
04/01/2026 09:18:54,04/01/2026,10000000243623494,PFT,,C,W992060,xavier.xavier@cibc.com,ad\xxavier,Xavier Xavier,Process Financial Transaction,SRPFT
04/01/2026 09:19:39,04/01/2026,10000000243624303,GEN,O,C,W992061,yolanda.york@cibc.com,ad\yyork,Yolanda York,Generic Service Request,SRGEN
04/01/2026 09:20:08,04/01/2026,10000000243624357,PFT,,C,W992061,yolanda.york@cibc.com,ad\yyork,Yolanda York,Process Financial Transaction,SRPFT
04/01/2026 09:20:53,04/01/2026,10000000243624441,GEN,O,C,W992062,zane.zimmerman@cibc.com,ad\zzimmerman,Zane Zimmerman,Generic Service Request,SRGEN
04/01/2026 09:21:45,04/01/2026,10000000243624546,CLA,E,C,W992063,amy.anderson@cibc.com,ad\aanderson,Amy Anderson,Close Account,SRCLA
04/01/2026 09:23:11,04/01/2026,10000000243624732,CNA,T,C,W992064,bob.brown@cibc.com,ad\bbrown,Bob Brown,Change Name and Address,SRCNA
04/01/2026 09:23:26,04/01/2026,10000000243624761,CLA,E,C,W992065,carol.carter@cibc.com,ad\ccarter,Carol Carter,Close Account,SRCLA
04/01/2026 09:24:43,04/01/2026,10000000243625908,GEN,O,C,W992066,dan.davis@cibc.com,ad\ddavis,Dan Davis,Generic Service Request,SRGEN
04/01/2026 09:25:22,04/01/2026,10000000243625978,CCD,P,C,W992067,eve.edwards@cibc.com,ad\eedwards,Eve Edwards,Change Customer Detail,SRCDT
04/01/2026 09:25:23,04/01/2026,10000000243625980,CLA,I,C,W992068,fred.foster@cibc.com,ad\ffoster,Fred Foster,Close Account,SRCLA
04/01/2026 09:26:16,04/01/2026,10000000243626095,CDC,P,C,W992069,gina.garcia@cibc.com,ad\ggarcia,Gina Garcia,Change Debit Card Detail,SRCDC
04/01/2026 09:26:47,04/01/2026,10000000243626177,CDC,P,C,W992070,hank.harris@cibc.com,ad\hharris,Hank Harris,Change Debit Card Detail,SRCDC
04/01/2026 09:27:10,04/01/2026,10000000243625095,PFT,O,C,W992071,ivy.irwin@cibc.com,ad\iirwin,Ivy Irwin,Process Financial Transaction,SRPFT
04/01/2026 09:27:45,04/01/2026,10000000243625141,PMF,,C,W992072,jack.jones@cibc.com,ad\jjones,Jack Jones,Print Miscellaneous Forms,SRPMF
04/01/2026 09:28:39,04/01/2026,10000000243625194,CLA,E,C,W992073,kate.king@cibc.com,ad\kking,Kate King,Close Account,SRCLA
04/01/2026 09:30:15,04/01/2026,10000000243626596,CNA,T,C,W992074,leo.lewis@cibc.com,ad\llewis,Leo Lewis,Change Name and Address,SRCNA
04/01/2026 09:30:55,04/01/2026,10000000243626689,GEN,E,C,W992075,mia.martin@cibc.com,ad\mmartin,Mia Martin,Generic Service Request,SRGEN
04/01/2026 09:31:21,04/01/2026,10000000243625379,PFT,,C,W992076,ned.nelson@cibc.com,ad\nnelson,Ned Nelson,Process Financial Transaction,SRPFT
04/01/2026 09:32:02,04/01/2026,10000000243626848,WFD,P,C,W992077,ora.owens@cibc.com,ad\oowens,Ora Owens,Withdraw Funds,SRWFD
04/01/2026 09:32:22,04/01/2026,10000000243625475,CLA,E,C,W992077,ora.owens@cibc.com,ad\oowens,Ora Owens,Close Account,SRCLA
04/01/2026 09:32:26,04/01/2026,10000000243626906,GEN,O,C,W992078,pat.parker@cibc.com,ad\pparker,Pat Parker,Generic Service Request,SRGEN
04/01/2026 09:32:28,04/01/2026,10000000243625479,PFT,O,C,W992079,quinn.quinn@cibc.com,ad\qquinn,Quinn Quinn,Process Financial Transaction,SRPFT
04/01/2026 09:32:32,04/01/2026,10000000243625485,GEN,O,C,W992080,ray.roberts@cibc.com,ad\rroberts,Ray Roberts,Generic Service Request,SRGEN
04/01/2026 09:33:13,04/01/2026,10000000243627018,WFD,E,C,W992081,sue.smith@cibc.com,ad\ssmith,Sue Smith,Withdraw Funds,SRWFD
04/01/2026 09:33:15,04/01/2026,10000000243627020,CCD,E,C,W992082,tom.taylor@cibc.com,ad\ttaylor,Tom Taylor,Change Customer Detail,SRCDT
04/01/2026 09:33:15,04/01/2026,10000000243627022,GEN,E,C,W992083,uma.underwood@cibc.com,ad\uunderwood2,Uma Underwood,Generic Service Request,SRGEN
04/01/2026 09:34:11,04/01/2026,10000000243625594,GEN,O,C,W992084,vic.vega@cibc.com,ad\vvega,Vic Vega,Generic Service Request,SRGEN
04/01/2026 09:35:00,04/01/2026,10000000243625644,WFD,P,C,W992085,wes.white@cibc.com,ad\wwhite2,Wes White,Withdraw Funds,SRWFD
04/01/2026 09:35:15,04/01/2026,10000000243625656,GEN,O,C,W992086,xander.xu@cibc.com,ad\xxu,Xander Xu,Generic Service Request,SRGEN
04/01/2026 09:35:27,04/01/2026,10000000243627324,GEN,O,C,W992087,yara.young@cibc.com,ad\yyoung,Yara Young,Generic Service Request,SRGEN
04/01/2026 09:37:06,04/01/2026,10000000243627540,CLA,E,C,W992088,zack.zhang@cibc.com,ad\zzhang,Zack Zhang,Close Account,SRCLA
04/01/2026 09:38:18,04/01/2026,10000000243627868,GEN,P,C,W992089,anna.allen@cibc.com,ad\aallen,Anna Allen,Generic Service Request,SRGEN
04/01/2026 09:39:31,04/01/2026,10000000243628859,CLA,E,C,W992090,ben.baker@cibc.com,ad\bbaker,Ben Baker,Close Account,SRCLA
04/01/2026 09:40:32,04/01/2026,10000000243628993,CNA,V,C,W992091,clara.clark@cibc.com,ad\cclark,Clara Clark,Change Name and Address,SRCNA
04/01/2026 09:41:05,04/01/2026,10000000243628098,CLA,E,C,W992091,clara.clark@cibc.com,ad\cclark,Clara Clark,Close Account,SRCLA
04/01/2026 09:42:23,04/01/2026,10000000243629213,CAT,E,C,W992092,dean.davis@cibc.com,ad\ddavis2,Dean Davis,Change Account Titling,SRCAT
04/01/2026 09:42:55,04/01/2026,10000000243628251,CNA,P,C,W992093,ella.evans@cibc.com,ad\eevans,Ella Evans,Change Name and Address,SRCNA
04/01/2026 09:44:22,04/01/2026,10000000243628375,CLA,E,C,W992026,larry.martin@cibc.com,ad\lmartin,Larry Martin,Close Account,SRCLA
04/01/2026 09:44:35,04/01/2026,10000000243628400,CDA,O,C,W992027,mary.nelson@cibc.com,ad\mnelson,Mary Nelson,Change Deposit Account Detail,SRCDA
04/01/2026 09:44:58,04/01/2026,10000000243628434,WFD,I,C,W992028,nathan.owens@cibc.com,ad\nowens,Nathan Owens,Withdraw Funds,SRWFD
04/01/2026 09:47:14,04/01/2026,10000000243629738,PFT,,C,W992029,olivia.parker@cibc.com,ad\oparker,Olivia Parker,Process Financial Transaction,SRPFT
04/01/2026 09:47:15,04/01/2026,10000000243628630,CAT,E,C,W992030,peter.quinn@cibc.com,ad\pquinn2,Peter Quinn,Change Account Titling,SRCAT
04/01/2026 09:47:26,04/01/2026,10000000243628644,CLA,E,C,W992031,rosa.santos@cibc.com,ad\rsantos,Rosa Santos,Close Account,SRCLA
04/01/2026 09:47:31,04/01/2026,10000000243629772,CAT,E,C,W992032,steven.turner@cibc.com,ad\sturner,Steven Turner,Change Account Titling,SRCAT
04/01/2026 09:47:40,04/01/2026,10000000243628661,GEN,P,C,W992033,tracy.underwood@cibc.com,ad\tunderwood,Tracy Underwood,Generic Service Request,SRGEN
04/01/2026 09:47:42,04/01/2026,10000000243629789,CNA,P,C,W992034,victor.valdez@cibc.com,ad\vvaldez,Victor Valdez,Change Name and Address,SRCNA
04/01/2026 09:47:45,04/01/2026,10000000243629795,CDA,V,C,W992035,wendy.white@cibc.com,ad\wwhite,Wendy White,Change Deposit Account Detail,SRCDA
04/01/2026 09:48:46,04/01/2026,10000000243629895,CDC,P,C,W992036,xavier.yang@cibc.com,ad\xyang,Xavier Yang,Change Debit Card Detail,SRCDC
04/01/2026 09:49:25,04/01/2026,10000000243629973,GEN,O,C,W992037,yvette.zimmerman@cibc.com,ad\yzimmerman,Yvette Zimmerman,Generic Service Request,SRGEN
04/01/2026 09:49:32,04/01/2026,10000000243629982,PFT,,C,W992038,aaron.brooks@cibc.com,ad\abrooks,Aaron Brooks,Process Financial Transaction,SRPFT
04/01/2026 09:49:33,04/01/2026,10000000243629987,CNA,T,C,W992039,betty.campbell@cibc.com,ad\bcampbell,Betty Campbell,Change Name and Address,SRCNA
04/01/2026 09:49:48,04/01/2026,10000000243630841,CCD,O,C,W992040,charles.douglas@cibc.com,ad\cdouglas,Charles Douglas,Change Customer Detail,SRCDT
04/01/2026 09:49:53,04/01/2026,10000000243630850,CLA,E,C,W992041,debra.ellis@cibc.com,ad\dellis,Debra Ellis,Close Account,SRCLA
04/01/2026 09:50:03,04/01/2026,10000000243630860,WFD,E,C,W992042,eric.ford@cibc.com,ad\eford,Eric Ford,Withdraw Funds,SRWFD
04/01/2026 09:50:41,04/01/2026,10000000243630116,GEN,O,C,W992043,frances.green@cibc.com,ad\fgreen,Frances Green,Generic Service Request,SRGEN
04/01/2026 09:50:47,04/01/2026,10000000243630132,CDC,P,C,W992044,gary.hamilton@cibc.com,ad\ghamilton,Gary Hamilton,Change Debit Card Detail,SRCDC
04/01/2026 09:51:00,04/01/2026,10000000243630163,WFD,E,C,W992045,helen.ingram@cibc.com,ad\hingram,Helen Ingram,Withdraw Funds,SRWFD
04/01/2026 09:51:02,04/01/2026,10000000243630913,CNA,V,C,W992046,ian.jenkins@cibc.com,ad\ijenkins,Ian Jenkins,Change Name and Address,SRCNA
04/01/2026 09:51:37,04/01/2026,10000000243630264,GEN,O,C,W992047,janet.king@cibc.com,ad\jking,Janet King,Generic Service Request,SRGEN
04/01/2026 09:52:29,04/01/2026,10000000243630371,CAT,E,C,W992001,michael.nash@cibc.com,ad\mnash,Michael Nash,Change Account Titling,SRCAT
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
