Account Number,Account Name,LOB,User ID,User Email,User Short Name,User Display Name,RequestedDateTime,CurrentWorkflowKey,WireReferenceNumber,WorkflowStepDescription
4900275,Goldbrook Advisory LLC,Commercial Real Estate,W992106,rick.roberts@cibc.com,ad\rroberts2,Rick Roberts,9/3/2025 10:55,12,20250402ACBDEFGH000280,Complete
5001386,Ironbrook Ventures INC,Private Wealth,W992109,una.underwood@cibc.com,ad\uunderwood3,Una Underwood,9/4/2025 10:55,12,20250402ACBDEFGH000281,Complete
6102497,Clearbrook Advisory LTD,Retail & Digital Banking,W992112,xena.xu@cibc.com,ad\xxu2,Xena Xu,9/5/2025 10:55,12,20250402ACBDEFGH000282,Complete
7203508,Sunbrook Advisory LLC,Commercial Banking,W992117,carl.clark@cibc.com,ad\cclark2,Carl Clark,9/6/2025 10:55,12,20250402ACBDEFGH000283,Complete
8304619,Ridgebrook Ventures INC,Commercial Real Estate,W992119,evan.evans@cibc.com,ad\eevans2,Evan Evans,9/7/2025 10:55,12,20250402ACBDEFGH000284,Complete
9405720,Maplebrook Holdings LTD,Private Wealth,W992120,faye.foster@cibc.com,ad\ffoster3,Faye Foster,9/8/2025 10:55,12,20250402ACBDEFGH000285,Complete
1506831,Northbrook Advisory LLC,Commercial Banking,W992001,michael.nash@cibc.com,ad\mnash,Michael Nash,9/9/2025 10:55,12,20250402ACBDEFGH000286,Complete
2607942,Westbrook Holdings LTD,Commercial Real Estate,W992003,oscar.patel@cibc.com,ad\opatel,Oscar Patel,9/10/2025 10:55,12,20250402ACBDEFGH000287,Complete
3708053,Eastbrook Ventures LLC,Other,W992032,steven.turner@cibc.com,ad\sturner,Steven Turner,9/11/2025 10:55,12,20250402ACBDEFGH000288,Complete
4809164,Goldbrook Holdings INC,Private Wealth,W992034,victor.valdez@cibc.com,ad\vvaldez,Victor Valdez,9/12/2025 10:55,12,20250402ACBDEFGH000289,Complete
5910275,Ironbrook Capital LTD,Commercial Banking,W992039,betty.campbell@cibc.com,ad\bcampbell,Betty Campbell,9/13/2025 10:55,12,20250402ACBDEFGH000290,Complete
6011386,Clearbrook Holdings LLC,Commercial Real Estate,W992044,gary.hamilton@cibc.com,ad\ghamilton,Gary Hamilton,9/14/2025 10:55,12,20250402ACBDEFGH000291,Complete
7112497,Sunbrook Holdings INC,Private Wealth,W992055,sandra.stone@cibc.com,ad\sstone,Sandra Stone,9/15/2025 10:55,12,20250402ACBDEFGH000292,Complete
8213508,Ridgebrook Capital LTD,Commercial Banking,W992059,wanda.walker@cibc.com,ad\wwalker,Wanda Walker,9/16/2025 10:55,12,20250402ACBDEFGH000293,Complete
9314619,Maplebrook Ventures LLC,Retail & Digital Banking,W992070,hank.harris@cibc.com,ad\hharris,Hank Harris,9/17/2025 10:55,12,20250402ACBDEFGH000294,Complete
1415720,Northbrook Capital INC,Commercial Real Estate,W992074,leo.lewis@cibc.com,ad\llewis,Leo Lewis,9/18/2025 10:55,12,20250402ACBDEFGH000295,Complete
2516831,Westbrook Capital LTD,Private Wealth,W992075,mia.martin@cibc.com,ad\mmartin,Mia Martin,9/19/2025 10:55,12,20250402ACBDEFGH000296,Complete
3617942,Eastbrook Capital LLC,Commercial Banking,W992080,ray.roberts@cibc.com,ad\rroberts,Ray Roberts,9/20/2025 10:55,12,20250402ACBDEFGH000297,Complete
4718053,Goldbrook Capital INC,Commercial Real Estate,W992085,wes.white@cibc.com,ad\wwhite2,Wes White,9/21/2025 10:55,12,20250402ACBDEFGH000298,Complete
5819164,Ironbrook Holdings LLC,Other,W992089,anna.allen@cibc.com,ad\aallen,Anna Allen,9/22/2025 10:55,12,20250402ACBDEFGH000299,Complete
6920275,Clearbrook Capital INC,Private Wealth,W992092,dean.davis@cibc.com,ad\ddavis2,Dean Davis,9/23/2025 10:55,12,20250402ACBDEFGH000300,Complete
7021386,Sunbrook Capital LTD,Commercial Banking,W992095,gwen.garcia@cibc.com,ad\ggarcia2,Gwen Garcia,9/24/2025 10:55,12,20250402ACBDEFGH000301,Complete
8122497,Ridgebrook Advisory LLC,Commercial Real Estate,W992099,kim.king@cibc.com,ad\kking2,Kim King,9/25/2025 10:55,12,20250402ACBDEFGH000302,Complete
9223508,Maplebrook Advisory INC,Private Wealth,W992104,paul.parker@cibc.com,ad\pparker2,Paul Parker,9/26/2025 10:55,12,20250402ACBDEFGH000303,Complete
1324619,Northbrook Advisory LTD,Commercial Banking,W992108,ted.taylor@cibc.com,ad\ttaylor2,Ted Taylor,9/27/2025 10:55,12,20250402ACBDEFGH000304,Complete
2425720,Westbrook Advisory LLC,Commercial Real Estate,W992113,yuri.young@cibc.com,ad\yyoung2,Yuri Young,9/28/2025 10:55,12,20250402ACBDEFGH000305,Complete
3526831,Eastbrook Advisory INC,Retail & Digital Banking,W992115,adam.allen@cibc.com,ad\aallen2,Adam Allen,9/29/2025 10:55,12,20250402ACBDEFGH000306,Complete
4627942,Goldbrook Advisory LTD,Private Wealth,W992009,ulysses.vega@cibc.com,ad\uvega,Ulysses Vega,9/30/2025 10:55,12,20250402ACBDEFGH000307,Complete
5728053,Ironbrook Advisory LLC,Commercial Banking,W992007,samuel.taylor@cibc.com,ad\staylor,Samuel Taylor,10/1/2025 10:55,12,20250402ACBDEFGH000308,Complete
6829164,Clearbrook Advisory INC,Commercial Real Estate,W992019,emma.fisher@cibc.com,ad\efisher,Emma Fisher,10/2/2025 10:55,12,20250402ACBDEFGH000309,Complete
7930275,Sunbrook Advisory LTD,Private Wealth,W992023,irene.jackson@cibc.com,ad\ijackson,Irene Jackson,10/3/2025 10:55,12,20250402ACBDEFGH000310,Complete
8031386,Ridgebrook Advisory INC,Other,W992054,raymond.ross@cibc.com,ad\rross,Raymond Ross,10/4/2025 10:55,12,20250402ACBDEFGH000311,Complete
9132497,Maplebrook Capital INC,Commercial Banking,W992063,amy.anderson@cibc.com,ad\aanderson,Amy Anderson,10/5/2025 10:55,12,20250402ACBDEFGH000312,Complete
1233508,Northbrook Capital LTD,Commercial Real Estate,W992068,fred.foster@cibc.com,ad\ffoster,Fred Foster,10/6/2025 10:55,12,20250402ACBDEFGH000313,Complete
2334619,Westbrook Capital INC,Private Wealth,W992071,ivy.irwin@cibc.com,ad\iirwin,Ivy Irwin,10/7/2025 10:55,12,20250402ACBDEFGH000314,Complete
3435720,Eastbrook Capital INC,Commercial Banking,W992076,ned.nelson@cibc.com,ad\nnelson,Ned Nelson,10/8/2025 10:55,12,20250402ACBDEFGH000315,Complete
4536831,Goldbrook Capital LTD,Commercial Real Estate,W992082,tom.taylor@cibc.com,ad\ttaylor,Tom Taylor,10/9/2025 10:55,12,20250402ACBDEFGH000316,Complete
5637942,Ironbrook Capital LLC,Private Wealth,W992087,yara.young@cibc.com,ad\yyoung,Yara Young,10/10/2025 10:55,12,20250402ACBDEFGH000317,Complete
6738053,Clearbrook Capital LLC,Retail & Digital Banking,W992091,clara.clark@cibc.com,ad\cclark,Clara Clark,10/11/2025 10:55,12,20250402ACBDEFGH000318,Complete
7839164,Sunbrook Capital INC,Commercial Banking,W992098,jake.jones@cibc.com,ad\jjones2,Jake Jones,10/12/2025 10:55,12,20250402ACBDEFGH000319,Complete
8940275,Ridgebrook Capital INC,Commercial Real Estate,W992100,luke.lewis@cibc.com,ad\llewis2,Luke Lewis,10/13/2025 10:55,12,20250402ACBDEFGH000320,Complete
9041386,Maplebrook Capital LLC,Other,W992107,sara.smith@cibc.com,ad\ssmith2,Sara Smith,10/14/2025 10:55,12,20250402ACBDEFGH000321,Complete
1142497,Northbrook Capital LLC,Private Wealth,W992111,walt.white@cibc.com,ad\wwhite3,Walt White,10/15/2025 10:55,12,20250402ACBDEFGH000322,Complete
2243508,Westbrook Capital LLC,Commercial Banking,W992116,bella.baker@cibc.com,ad\bbaker2,Bella Baker,10/16/2025 10:55,12,20250402ACBDEFGH000323,Complete
3344619,Eastbrook Capital LTD,Commercial Real Estate,W992118,dana.davis@cibc.com,ad\ddavis3,Dana Davis,10/17/2025 10:55,12,20250402ACBDEFGH000324,Complete
4445720,Goldbrook Capital LLC,Private Wealth,W992013,yolanda.zhang@cibc.com,ad\yzhang,Yolanda Zhang,10/18/2025 10:55,12,20250402ACBDEFGH000325,Complete
5546831,Ironbrook Capital INC,Commercial Banking,W992016,brian.clark@cibc.com,ad\bclark,Brian Clark,10/19/2025 10:55,12,20250402ACBDEFGH000326,Complete
6647942,Clearbrook Capital LTD,Commercial Real Estate,W992022,henry.irving@cibc.com,ad\hirving,Henry Irving,10/20/2025 10:55,12,20250402ACBDEFGH000327,Complete
7748053,Sunbrook Capital LLC,Retail & Digital Banking,W992037,yvette.zimmerman@cibc.com,ad\yzimmerman,Yvette Zimmerman,10/21/2025 10:55,12,20250402ACBDEFGH000328,Complete
8849164,Ridgebrook Capital LLC,Private Wealth,W992041,debra.ellis@cibc.com,ad\dellis,Debra Ellis,10/22/2025 10:55,12,20250402ACBDEFGH000329,Complete
9950275,Maplebrook Capital INC,Commercial Banking,W992045,helen.ingram@cibc.com,ad\hingram,Helen Ingram,10/23/2025 10:55,12,20250402ACBDEFGH000330,Complete
1051386,Northbrook Capital INC,Commercial Real Estate,W992048,keith.lawson@cibc.com,ad\klawson,Keith Lawson,10/24/2025 10:55,12,20250402ACBDEFGH000331,Complete
2152497,Westbrook Capital INC,Private Wealth,W992058,vincent.vance@cibc.com,ad\vvance,Vincent Vance,10/25/2025 10:55,12,20250402ACBDEFGH000332,Complete
3253508,Eastbrook Capital LLC,Other,W992065,carol.carter@cibc.com,ad\ccarter,Carol Carter,10/26/2025 10:55,12,20250402ACBDEFGH000333,Complete
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
